5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA7877 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;PA8562 CPI-Anbindung ORBiS
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,330;23,10;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,670;46,90;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA7877 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,250;87,50;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750;52,50;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;PA7877 Projektarbeit
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;PA8262 WebShop 2.0
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,750;122,50;ST1234 IM Bearbeitung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA7877 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,200;14,00;ST1234 IM821019
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;Relaunch Support
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;ST3000 pdf Liste
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;ST3000 Google Ads Tracking
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;ST3000 shop verlinkungen/fehler
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;PA8809 ME CRM Mapping
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;PA8809 ME Nachbereitung vom ME
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,600;42,00;PA8809 ME zu Verkaufsbüros
